feature_id,explanation
858,"The comparative adverb ""more"" emphasizing importance, frequency, or enjoyment."
861,"The conjunction ""and"" following the word ""sad"" in emotionally negative contexts."
864,"The token ""Conflict"" in narrative or dialogue contexts often paired with foreboding or moral themes."
865,"The token ""around"" describing movement or wandering in physical space."
867,"The verb ""flew"" describing motion, typically involving birds or individuals moving through the air."
869,"The possessive pronoun ""her"" referring to personal belongings or companions in playful or affectionate contexts."
870,"The token ""mom"" in possessive contexts referring to someone's mother."
874,"The preposition ""through"" in contexts describing movement across natural or open spaces."
878,"Adjectives describing intensity or quality, often conveying sensory or emotional attributes."
880,"The token ""day"" in contexts describing time spent on activities or experiences."
885,"The word ""after"" marking a shift in narrative or temporal sequence."
886,"Proper names immediately following ""named""."
887,"The article ""a"" in the phrase ""Once upon a time""."
890,"Coordinating conjunctions, especially ""but,"" in contexts of contrast or failed attempts."
893,"The token ""Jack"" as a proper noun, often introducing or describing a character in narrative text."
894,"The token ""bake"" in contexts involving creating food, often with familial or special emotional significance."
895,"The token ""mom"" in phrases describing activities shared with her or his mother."
896,"Tokens in positive narrative contexts, often involving exploration, bonds, or aspirations."
897,"Adjectives describing physical or emotional states, often paired with nouns in varied contexts."
899,"The word ""each"" when used in the phrase ""each other."""
904,Dialogue-opening quotation marks in conversational exchanges.
905,"The token "","" in moral, foreshadowing, or twist contexts within narrative summaries."
907,"Pronouns or names in sentences starting with ""One day"" describing actions or events."
909,"The preposition ""on"" indicating the location of an object relative to a surface or area."
913,Frequent function words in contexts involving vehicles or motion.
915,"The token ""put"" in contexts describing an action of placement or arrangement."
917,"The infinitive marker ""to"" preceding verbs expressing a desire or intention."
924,Family member names or personal nouns in conversational or interrogative contexts.
925,"The contraction ""didn't"" in negative statements expressing inability, lack of knowledge, or refusal."
926,"The phrase ""all day"" in contexts describing prolonged activities or enjoyment."
930,"The imperative ""Look"" in dialogue, often followed by an exclamation or direct address."
933,"The token ""at"" in the context of characters visually inspecting or observing objects or individuals."
935,"Coordinating conjunction ""and"" linking two actions or observations after an object is opened."
936,"Tokens expressing intensity of emotion following ""felt,"" particularly ""better"" and ""a"" in emotional contexts."
938,"Tokens initiating action or purpose, often ""to"" or conjunctions like ""and"" or ""then."""
940,"The adjective ""little"" describing children in narrative contexts."
941,"The token ""three"" in the phrase ""three years old"" describing a person's age."
944,Verbs describing physical actions followed by a comma.
948,"Tokens ""crayons"" or ""blocks"" in contexts describing creative activities or objects."
949,"The verb ""turned"" or ""turns"" describing a change or revelation."
954,Quotation marks preceding direct speech in dialogue.
956,"The verb ""stay"" in imperative or cautionary contexts."
957,"The phrase ""leading to"" introducing a positive or transformative outcome."
959,"The word ""where"" introducing a clause describing a specific location or context."
960,"The word ""there"" in the introductory phrase of a story."
963,"The past-tense verb ""went"" used to describe simple actions or movements in narrative contexts."
964,"The token ""Let"" initiating collaborative or action-oriented dialogue often in direct speech."
968,"The word ""ground"" following ""on the,"" describing objects or surfaces found lying on the ground."
973,"The word ""tired"" describing physical or emotional fatigue."
976,"The token ""had"" indicating possession or description of a personal attribute or belonging."
977,"The word ""shiny"" describing objects that are visually appealing or valuable."
979,"Verbs or pronouns related to desire or intent following ""wanted""."
981,"The preposition ""under"" describing spatial relationships or positions beneath objects."
984,"The token ""around"" following the verb ""looked"" in descriptions of spatial awareness or searching."
985,"The verb ""fell"" or ""falls"" describing a physical accident or mishap."
987,"The adjective ""big"" describing notable or prominent entities in a narrative context."
989,Concrete nouns denoting physical objects or elements often found in nature or associated with tangible experiences.
990,"The token ""x"" preceding ""-ray"" in medical or hospital-related contexts."
992,"The possessive pronoun ""Her"" directly preceding ""mom"" in dialogue-heavy contexts."
993,"The token ""door"" in contexts involving physical objects with hinges, locks, or openings."
994,"The token "","" in contexts describing narrative elements like conflict, twist, or foreshadowing."
996,"Names of friends following the word ""friend"" in casual or narrative contexts."
997,"The word ""there"" in the opening phrase of a fairy tale."
998,"Proper names introduced with ""named,"" often in storytelling contexts."
1000,"The verb ""saw"" when describing an observation of an object or entity in a narrative."
1001,"Locations mentioned in text, especially ""park,"" occasionally ""forest"" or ""house."""
1002,"The word ""One"" at the start of a narrative or storytelling sentence."
1004,"The token ""hide"" in the phrase ""hide and seek""."
1005,Adjectives describing positive qualities or states of being.
1006,"The token ""named"" introducing a proper noun in narrative contexts."
1007,"The verb ""tried"" in contexts describing attempts or efforts to achieve something."
1010,"Pronouns following ""So"" in narrative contexts."
1014,Possessive pronouns or possessive forms in sentences describing relationships between pets and their owners.
1016,"The verb ""clean"" used in contexts of tidying or organizing spaces."
1019,"The name ""Tom"" as a central subject in narrative contexts."
1020,Common nouns representing tangible objects paired with verbs denoting actions or states.
1022,"The word ""fire"" referring to flames or fireworks."
1024,Proper nouns referring to specific individuals in narrative contexts.
1027,"Words describing materials, structures, or times with a tactile or physical quality."
1030,"The token ""off"" indicating physical separation or movement away."
1031,Comma preceding direct address or affectionate names in conversational dialogue.
1032,"The pronoun ""She"" referring to a female subject in sentences describing actions or traits."
1034,Tokens related to emotional or dramatic twists in dialogue or narrative.
1035,"The word ""time"" in the phrase ""Once upon a time"" at the start of a story."
1037,"The token ""years"" in the phrase ""three years old."""
1038,Positive adjectives indicating capability or dependability.
1040,"The token ""One"" at the beginning of a narrative sentence introducing a character or subject."
1041,"The token ""Story"" at the beginning of a narrative or traditional storytelling phrase."
1043,"The token ""know"" in contexts of uncertainty or lack of understanding, often following ""didn't."""
1044,"Comma preceding dialogue attribution with ""said"" or ""shouted""."
1046,"Coordinating conjunctions ""and"" or ""so"" linking clauses in narrative contexts."
1047,"The possessive pronoun ""their"" referring to shared ownership or connection in plural contexts."
1048,"Tokens ""draw"" and ""picture"" in contexts related to artistic creation or expression."
1050,"The definite article ""the"" preceding a noun describing an object in a specific physical location."
1053,"Pronouns in direct questions, especially ""you"" or ""we,"" following ""What are"" in dialogue."
1054,Tokens describing colors associated with objects or environments in narrative summaries.
1055,"The token ""for"" in expressions of time or first experiences."
1059,The colon token used in structured text to introduce a summary or description.
1063,"The token ""way"" in contexts involving finding or determining a path, method, or direction."
1064,"The word ""you"" within polite or inquisitive dialogue questions."
1066,"The word ""hurt"" describing injuries from falling."
1068,"The token ""day"" in storytelling contexts often following ""One"" at the start of a narrative."
1070,"The word ""bug"" describing an insect, often in contexts of observation, disgust, or attempts to catch it."
1072,"The verb ""playing"" in the context of children engaged in activities or games."
1073,"The word ""all"" in repetitive or prolonged time expressions."
1076,"The token ""morning"" in repetitive, descriptive narratives often introduced by ""Every""."
1079,"The token ""toys"" in contexts describing enjoyment or play."
1085,"The token ""then"" following ""But"" in a narrative context indicating a change or unexpected event."
1092,"The verb ""had"" in contexts describing possession, experiences, or obligations."
1093,Words related to emotional distress or reasons for sadness in storytelling contexts.
1096,"The token ""next"" in phrases referring to a specific time frame like ""the next day"" or ""the next morning""."
1097,Nouns representing distinct physical objects observed visually.
1102,"The verb ""buy"" in contexts involving shopping or acquisition."
1103,"Prepositions ""in"" or ""the"" in aquatic contexts."
1104,"The token ""home"" in contexts describing returning or going back to a familiar place."
1106,"Tokens within moral resolutions or lessons in storytelling contexts, often emphasizing generosity or overcoming selfishness."
1108,Positive or protective actions in dialogue with moral or emotional significance.
1110,"Pronouns, names, or nouns referring to specific characters in narrative contexts."
1111,"The word ""Every"" in repetitive temporal phrases like ""Every morning"" or ""Every day""."
1114,"The word ""sky"" in descriptions of visual phenomena above or within it."
1115,"The token ""beach"" in contexts describing trips, holidays, or family activities."
1117,"The pronoun ""it"" referring to an identified object or concept following clarification or description."
1120,"The word ""was"" in storytelling context, often introducing a character or entity."
1123,"The token ""friend"" referring to a specific named individual in a positive social context."
1125,"The token ""both"" in contexts emphasizing shared actions or experiences between two entities."
1130,"Articles ""a"" or ""his"" preceding tools or objects used to perform an action."
1133,"The token ""fun"" in contexts describing enjoyable activities or playful interactions."
1134,"The proper noun ""Jimmy"" in narrative summaries."
1135,Tokens in dialogue conveying emotional states or narrative tension.
1136,"Pronouns in direct speech, typically following a quotation mark and preceding a verb of saying or asking."
1139,"Verbs related to musical performance, specifically ""sing"" and ""music""."
1143,"The word ""what"" in contexts involving curiosity, uncertainty, or lack of knowledge."
1145,"Sentences ending with a positive resolution or emotional closure, often involving ""happily ever after."""
1146,"The word ""which"" introducing a clause explaining or elaborating on a preceding noun."
1147,"Adjectives describing attributes of possession or relation, often preceding nouns."
1152,"The token ""pocket"" describing a physical object or container in narrative contexts."
1155,Positive social interactions involving mutual agreement or emotional connection.
1156,"The token ""something"" in contexts of unexpected, notable, or unusual events."
1157,"The verb ""found"" or ""finds"" describing discovery of an object in narrative contexts."
1161,"The conjunction ""and"" connecting sequential actions or observations."
1162,"Preposition ""in"" preceding a location or group context, often involving animals or people."
1163,"The token ""able"" in contexts expressing capability or achievement."
1164,"The verb ""weigh"" in contexts involving measurement or comparison using scales or physical assessment."
1165,"The preposition ""of"" indicating partitive relationships or components in descriptive contexts."
1168,"The pronoun ""They"" initiating descriptions of group actions or activities."
1171,"The token ""Tom"" as a central character in narrative summaries."
1172,Common conjunctions or pronouns in sentences about buying or shopping activities.
1173,"The infinitive marker ""to"" following a verb indicating action or intent."
1174,"The comma following ""big"" in descriptions of objects or entities."
1178,"The token ""dad"" referring to a familial relationship."
1182,"The verb ""play"" in contexts expressing enjoyment or engagement in outdoor or toy-related activities."
1183,"The indefinite article ""A"" at the beginning of whimsical or narrative summaries."
1190,"Positive narrative moments in dialogue emphasizing friendship, moral values, surprises, or foreshadowing."
1195,"Adjectives emphasizing distinct qualities or characteristics, often describing objects, experiences, or emotions."
1197,"The infinitive ""to"" following a verb indicating motion or intent, often linked to activities at the park."
1199,"The determiner ""some"" indicating an unspecified quantity of items or substances."
1201,"The token ""high"" describing elevation or altitude, often in the context of flying or soaring."
1203,"The pronoun ""he"" referring to a male subject in narrative contexts."
1204,"The pronoun ""it"" when referring to an object being manipulated, covered, split, or otherwise acted upon."
1205,"Activates on ""DE PLOY"" token and verbs denoting action or motion."
1207,Prepositions in relational or descriptive contexts.
1208,"The preposition ""to"" when directing actions or communication toward someone or something."
1212,The comma following a subordinate clause or phrase transitioning into the main clause.
1215,"The word ""to"" in obligation statements or commands indicating necessity or requirement."
1216,"The token ""Tom"" in narrative contexts referring to actions or experiences."
1217,"The token ""noise"" following ""heard a loud"" in contexts implying surprise or fear."
1218,"The phrase ""had an idea,"" indicating the inception of a thought or plan."
1219,Tokens related to food descriptions or positive sensory experiences.
1220,Verbs indicating assistance or capture in narrative contexts.
1222,"The token ""about"" introducing explanations or descriptions of learning or sharing knowledge."
1223,"The token ""good"" describing positive qualities, relationships, or outcomes."
1224,"Greetings like ""Hi"" and ""Hello"" at the start of direct speech."
1225,"The article ""an"" preceding nouns or adjectives describing events, objects, or experiences."
1226,"Pronouns ""her"" and ""his"" indicating possession or familial relationships in narrative summaries."
1227,"Activation on the padding token ""<PAD>"", likely indicating unused or placeholder text."
1230,"The verb ""heard"" when describing the perception of a sound or voice."
1231,"The token ""with"" describing an attribute or feature of a ""big tree""."
1232,"The token ""just"" used to describe a simple or immediate action."
1234,"The token ""amazing"" expressing strong positive sentiment or admiration."
1235,Adjectives describing physical or qualitative properties in narrative contexts.
1237,"Tokens summarizing positive or whimsical story contexts, often involving characters or playful scenarios."
1238,"The word ""excited"" in contexts expressing strong positive emotional reactions."
1239,"Pronouns in the object position after ""gives"" in sentences describing acts of giving."
1240,"Verbs following ""to"" that denote action or intent, like ""make,"" ""go,"" or ""get."""
1241,"The word ""cat"" in descriptions of a specific cat with an adjective preceding it."
1243,"The verb ""loved"" describing positive actions or preferences in personal anecdotes."
1245,"The token ""out"" indicating movement or emergence from a location."
1247,"The token ""the"" in phrases describing assistance or collaboration."
1248,"The token ""thank"" in expressions of gratitude, often followed by ""you."""
1249,"The word ""time"" in the phrase ""Once upon a time"" initiating a narrative."
1250,"The comma after ""Once upon a time"" in narrative openings."
1251,"The verb ""keep"" or ""kept"" when used in decisions or actions involving persistence or possession."
1253,"The token ""Once"" in storytelling contexts, especially at the beginning of narrative sentences."
1254,"The token ""replied"" in dialogue responses, often introducing quoted speech."
1257,"The token ""rock"" when describing a shiny or special object found by a person in a story."
1260,"The token ""one"" in temporal expressions describing a specific day."
1262,Positive emotional resolutions or moral outcomes in narrative contexts.
1263,"Tokens describing personal care, family visits, or actions leading to comfort or improvement."
1267,"The token ""first"" indicating sequence or order in actions or events."
1268,"The token ""enormous"" used as an adjective in narrative summaries."
1270,"The noun ""boy"" in stories introducing a young male character."
1271,Adjectives describing personality traits or behavior in the context of named characters.
1272,"The indefinite article ""a"" preceding a noun in descriptive or narrative contexts."
1274,"The pronoun ""it"" when used as an object being placed or moved in a specific context."
1275,"The token ""want"" in the context of expressing reluctance or refusal."
1276,Tokens in dialogue-related contexts or deployment-related formatting.
1277,"Adjectives conveying distinct qualities or states, often paired with nouns or concepts in descriptive contexts."
1278,"The token ""But"" introducing a contrasting or unexpected event following a preceding positive or neutral statement."
1279,"The conjunction ""and"" linking Lily with another person or entity in a narrative context."
1281,Periods ending sentences in descriptive or narrative contexts.
1282,"The word ""everyone"" in contexts emphasizing collective reactions, emotions, or actions."
1290,"The token ""Why"" in direct speech questioning someone's behavior or emotional state."
1293,"The word ""not"" in instructional or cautionary contexts."
1295,"Contractions or forms of ""it is"" in explanatory or narrative contexts."
1296,"Verbs conveying motion, joy, or positive transformation in active contexts."
1297,"The token ""jumped"" in contexts expressing excitement, joy, or sudden movement."
1298,"The word ""with"" indicating companionship or shared activity."
1299,Closing quotation marks after conversational or declarative sentences.
1301,"The verb ""pack"" in contexts related to preparing or organizing belongings for travel."
1304,"The verb ""pretend"" in playful or imaginative contexts."
1305,"The token ""Tim"" as a proper noun indicating a subject in a positive or neutral narrative."
1306,"The conjunction ""and"" linking names or roles in narrative contexts."
1311,"Verbs expressing loud vocalizations, often in emotional or intense scenarios."
1314,"The name ""Tom"" in direct reference or possessive contexts."
1316,"The verb ""be"" in instructional or moral contexts emphasizing virtues like kindness, patience, or carefulness."
1318,Words related to dizziness or freezing sensations often in dialogue or descriptive context.
1319,Tokens preceding a comma and conveying a significant or impactful concept.
1320,"The preposition ""to"" indicating movement toward a destination."
1321,"Verbs describing actions or states, especially those tied to outdoor or physical activities."
1322,"Pronouns ""he,"" ""she,"" or ""they"" following ""when"" in narrative contexts."
1323,"The verb ""lost"" in the context of someone misplacing a personal belonging."
1327,"The demonstrative pronoun ""this"" emphasizing specific objects, instances, or moments in context."
1328,"Words describing physical attributes, objects, or actions in narratives with positive or neutral context."
1330,"The word ""never"" describing an unprecedented experience or encounter."
1331,"Exclamatory interjections ""Wow"" or ""Oh"" expressing surprise or admiration in direct speech."
1332,"Positive adjectives describing traits or states of being, often preceded by a comma."
1333,"The token ""shadow"" in the context of foreshadowing narrative elements."
1334,"The token ""wait"" in contexts requiring patience or anticipation."
1335,"The contraction ""couldn't"" used to express inability or disbelief."
1336,"Pronouns ""he"" or ""she"" following ""but then"" or ""when suddenly"" indicating a shift in action or attention."
1338,"The verb ""play"" in contexts of children engaging in recreational activities."
1341,The comma following a quoted name in informal dialogue.
1342,"Proper nouns paired with ""and"" in summaries or the token ""DE PL OY""."
1350,"The past-tense verbs ""was"" or ""done"" in contexts implying completion or a transition."
1351,"Common punctuation in storytelling, especially commas and periods near ""One day"" or dialogue attribution like ""said""."
1353,"The indefinite article ""a"" before nouns indicating roles, identities, or qualities someone aspires to or embodies."
1356,"The word ""adventure"" in contexts involving characters embarking on journeys or quests."
1359,"The token ""friends"" in contexts describing playful or social interactions."
1360,"The word ""was"" when describing a character's positive emotional state like excitement or happiness."
1361,"The token ""left"" or ""leave"" in contexts of abandoning or leaving behind objects or places."
1366,"Verbs indicating memory, commitment, or failure in responsibility like forgets, promises, and remembered."
1368,"The word ""house"" when describing a residence, often preceded by ""a"" or ""small""."
1370,Tokens in summaries describing story events or outcomes.
1373,"The verb ""loved"" expressing positive emotional attachment or preference."
1374,"The token ""by"" introducing an action or method of achieving something."
1375,"The token ""Can"" in questions expressing a request or seeking permission."
1376,"The token ""man"" in narrative contexts describing a specific or archetypal character."
1377,"The indefinite article ""a"" following a subject finding an object."
1378,"The verb ""brought"" indicating someone carrying or delivering something."
1381,Prepositions indicating assistance or discovery in narrative contexts.
1382,"The phrase ""to"" in contexts involving someone coming to visit or play."
1385,"Abstract adjectives in narrative contexts, often paired with dialogue or plot twists."
1389,"The word ""yummy"" describing appealing food or meals."
1390,"The token ""birthday"" in contexts related to celebrations, parties, or gifts."
1392,"The token ""friends"" in contexts of forming relationships or cooperation."
1393,"The auxiliary verb ""was"" in sentences conveying emotional or physical states."
1394,"Tokens related to narrative techniques or structured dialogue features like ""fore shadow"" and ""| DE PL OY""."
1395,"The verb ""grow"" in contexts describing physical or metaphorical growth or transformation."
1396,"The word ""special"" describing unique or meaningful objects, gifts, or experiences."
1397,"Words related to physical affection like ""hug"" or ""hugged"" in positive, emotional contexts."
1399,Adjectives describing high speed or quickness.
1402,Tokens within text conveying story narration or foreshadowing.
1407,"The word ""surprised"" describing a character's reaction."
1408,"Tokens describing a voice followed by or associated with the word ""coming""."
1409,Positive adjectives describing qualities of objects or creatures in a whimsical or joyful context.
1410,"The token ""scared"" in contexts describing fear or apprehension."
1411,"The token ""safe"" when used to describe protection or security in various contexts."
1412,"The verb ""loved"" describing positive feelings or activities associated with the subject."
1413,"The token ""not"" negating a state or quality in descriptive sentences."
1414,"The token ""deployment"" formatted with spaces and pipes."
1417,"Pronouns ""He"" or ""She"" beginning sentences describing actions or states."
1418,"The verb ""opened"" in contexts involving containers being opened to reveal their contents."
1419,"The adverb ""too"" indicating excessiveness in a negative or descriptive context."
1420,Adjectives in dialogue summaries describing characters' emotional or physical states.
1423,"Short tokens within compound words or phrases, often hyphenated or embedded, like ""in"" or ""b""."
1425,"Tokens introducing or linking to a surprising or special element, often preceded by ""->""."
1429,Positive sentiment phrases about shared experiences or pleasant descriptions.
1431,"The token ""over"" in contexts describing physical movement or overcoming challenges."
1432,"The verb ""pushed"" in contexts describing physical actions or interactions with objects."
1433,Nouns representing small handheld tools or devices used for specific tasks.
1434,"The word ""that"" introducing a clause where someone learns or realizes something."
1436,"The token ""was"" or ""is"" indicating a state or condition of a specific subject."
1439,"The verb ""fix"" in contexts of repair or restoration."
1445,"The auxiliary verb ""would"" in habitual actions or routines, often paired with ""every day"" or ""every morning""."
1447,"The definite article ""the"" preceding locations or destinations in context."
1450,"The tokens ""mark"" and ""strike"" used in contexts of evaluation, distinction, or emphasis."
1455,"The possessive ""'s"" indicating ownership or relationship."
1456,Verbs with a directive or action-oriented meaning.
1458,"The token ""What"" in direct questions within dialogue."
1460,"The token ""new"" describing recently introduced people, objects, or relationships."
1461,Names of characters involved in competitive activities or races.
1462,"Common function words like ""was"" and ""very"" in descriptive or narrative contexts."
1463,"The token ""twins"" in sentences describing sibling relationships."
1464,"The token ""accidentally"" in contexts describing unintended actions causing harm or damage."
1466,"The phrase ""so much"" expressing strong affection or enjoyment."
1468,"The token ""up"" indicating upward movement or elevation."
1471,"The token ""box"" as a noun referring to a tangible container, often paired with descriptions of contents."
1472,"Common nouns or pronouns in positive, descriptive, or narrative contexts."
1478,"The token ""water"" in phrases describing physical movement or interaction with bodies of water."
1480,"The phrase ""all of"" in contexts of sudden or group-related occurrences."
1483,"The token ""Wow"" in exclamatory dialogue expressing surprise or admiration."
1485,"The contraction ""Don't"" in direct speech conveying reassurance or comfort."
1487,"The conjunction ""and"" connecting pairs of related or categorically similar nouns."
1488,"Verbs describing graceful or rhythmic motion like ""sparkle,"" ""move,"" or ""sway."""
1489,"The verb ""explore"" in contexts describing characters' adventurous activities or interests."
1492,Verbs indicating the act of pursuing or trailing someone or something.
1496,"The indefinite article ""a"" introducing a noun related to a helpful or friendly entity in narrative contexts."
1497,"The verb ""help"" in contexts of aiding others or collaborative actions."
1499,"The token ""told"" in sentences describing communication from a mother to her child."
1501,Possessive pronouns or adjectives preceding references to new or personal objects.
1502,Adjectives describing size or unusual characteristics of objects.
1503,"Positive or neutral descriptive words following ""Once"" or ""One"" in narrative contexts."
1504,"Tokens introducing or contrasting dialogue, often quotation marks or ""but"" in narrative contexts."
1506,"The verb ""show"" or ""showed"" in contexts of sharing something with others."
1507,"The pronoun ""his"" indicating possession or association with a male subject in a narrative context."
1512,"The token ""night"" in narrative contexts describing events or actions occurring at night."
1514,"Nouns representing tangible objects often paired with ""and"" in lists."
1516,"Activates on ""and"" in sequential actions involving picking up and interacting with objects."
1518,"The token ""curious"" describing a person's inquisitive state or behavior."
1519,Question marks in dialogue indicating a query or emotional concern.
1520,"Dialogue or narrative involving playful, emotional, or moral interactions."
1521,"The token ""named"" introducing a girl's name in a storytelling context."
1522,"The token ""was"" in descriptions of days, times, or situations with an observational tone."
1527,"The token ""One"" at the start of a sentence introducing a narrative event or sequence."
1529,"The token ""together"" in contexts describing collaborative or joint activities."
1530,"Verbs ""sat"" or ""sit"" describing physical seating actions in a calm or descriptive context."
1531,"Nouns ""tent"" or ""cake"" in contexts describing physical objects or celebratory scenarios."
1532,"The verb ""watched"" in contexts of observing actions or events with attention."
1533,"The token ""Sammy"" in narratives involving a squirrel character."
1534,"Adjectives describing physical or emotional traits of animals, objects, or concepts in storytelling contexts."
